ticker,market,currency,price,day_chg,ytd_chg,ret_1m,ret_3m,ret_6m,ret_1y,high_52w,low_52w,from_ath,rsi,vol_ratio,ma5,ma10,ma20,ma50,ma200,score,name
4005.T,JP,JPY,506.29998779296875,0.06,13.69,-1.92,7.19,12.57,60.25,583.03,315.94,-13.16,36.4,0.81,511.64,519.46,524.16,519.23,457.08,0,4005.T
3612.T,JP,JPY,1500.0,-1.12,0.31,0.81,-0.18,12.09,19.18,1675.0,1186.57,-10.45,37.0,0.58,1533.4,1543.4,1558.45,1561.06,1453.94,0,3612.T
8097.T,JP,JPY,2263.0,-0.83,10.0,-6.18,3.68,11.11,40.22,2565.0,1604.29,-11.77,7.4,1.12,2288.4,2319.8,2402.05,2363.66,2103.51,0,8097.T
8098.T,JP,JPY,3880.0,-0.26,5.29,-3.12,-1.92,14.62,31.37,4285.45,2953.45,-9.46,34.3,1.02,3922.0,4004.5,4032.0,4049.26,3615.38,0,8098.T
8113.T,JP,JPY,952.0,0.05,6.18,0.74,1.96,-2.34,-26.46,1318.17,875.18,-27.78,43.9,0.95,966.16,965.19,959.92,972.87,962.17,0,8113.T
8101.T,JP,JPY,2415.0,0.25,1.22,-1.67,-2.24,8.09,30.39,2688.35,1823.28,-10.17,34.2,0.64,2453.0,2484.0,2494.95,2519.16,2308.27,0,8101.T
4613.T,JP,JPY,2375.5,-0.48,-1.74,-2.06,-5.36,-3.69,16.58,2721.29,1814.35,-12.71,36.3,0.71,2397.7,2414.8,2436.3,2505.61,2371.25,0,4613.T
4528.T,JP,JPY,2350.0,1.47,9.09,-6.34,4.37,29.75,48.0,2632.53,1434.49,-10.73,27.5,0.97,2354.7,2409.25,2471.97,2457.27,2017.92,0,4528.T
MA,US,USD,504.1700134277344,0.36,-10.18,0.86,-4.23,-11.85,-4.94,596.25,483.41,-15.44,52.7,0.61,508.94,512.62,504.58,507.68,547.78,0,MA
UDR,US,USD,34.77000045776367,-0.4,-2.91,3.33,-4.85,-1.89,-11.78,41.81,32.76,-16.84,53.7,0.57,34.99,34.84,34.42,35.44,35.95,0,UDR
6247.T,JP,JPY,1571.0,-2.18,4.21,-1.69,2.08,18.76,63.47,1792.59,960.06,-12.36,37.0,0.56,1631.0,1672.3,1661.6,1637.38,1463.76,0,6247.T
GPN,US,USD,67.76000213623047,-0.15,-9.99,-3.16,-9.89,-22.05,-5.34,89.18,62.7,-24.02,57.4,0.39,70.33,70.18,67.74,71.39,78.13,0,GPN
6744.T,JP,JPY,3905.0,-1.51,2.89,-8.33,-1.35,11.45,25.09,4556.52,3121.69,-14.3,25.2,0.66,4000.0,4136.0,4204.75,4283.07,3881.67,0,6744.T
2121.T,JP,JPY,2520.0,-1.72,-4.92,-0.98,-6.64,-16.66,-15.48,3355.57,2504.0,-24.9,45.1,1.04,2579.8,2579.3,2562.5,2565.95,2867.99,0,2121.T
2002.T,JP,JPY,1970.0,0.0,4.25,-5.27,-0.4,10.96,10.71,2173.0,1644.09,-9.34,7.5,0.68,1987.8,2042.9,2093.68,2083.01,1870.97,0,2002.T
2004.T,JP,JPY,3070.0,-0.49,2.2,-5.97,-3.65,2.36,4.18,3402.89,2776.24,-9.78,28.2,0.87,3101.0,3155.5,3202.5,3250.54,3033.21,0,2004.T
PDD,US,USD,98.02999877929688,0.27,-15.31,-2.57,-8.26,-26.45,-5.75,138.13,96.19,-29.03,43.9,0.67,99.81,101.24,101.02,101.67,115.12,0,PDD
MAA,US,USD,125.66000366210938,-0.27,-7.54,4.13,-5.75,-4.3,-17.53,160.4,119.11,-21.66,56.1,0.39,126.29,125.59,124.0,126.77,132.16,0,MAA
4536.T,JP,JPY,1674.0,0.66,2.79,-5.32,-3.92,11.02,20.68,1931.0,1374.89,-13.31,20.0,0.87,1697.8,1744.95,1795.83,1723.56,1628.29,0,4536.T
4538.T,JP,JPY,2230.0,-0.49,-1.59,-6.26,-3.56,4.71,-0.48,2471.25,1992.75,-9.76,24.3,0.47,2251.8,2272.1,2311.9,2351.28,2199.28,0,4538.T
7844.T,JP,JPY,456.0,-1.3,-8.47,-2.15,-7.01,-16.62,0.37,599.56,437.73,-23.94,47.7,1.16,465.4,466.2,463.6,470.17,509.18,0,7844.T
4502.T,JP,JPY,5335.0,0.08,10.41,-7.06,6.1,28.56,30.38,5890.0,3842.92,-9.42,20.3,0.57,5409.4,5517.3,5651.2,5634.81,4727.46,0,4502.T
9507.T,JP,JPY,1663.5,0.33,6.94,-5.8,6.88,20.94,57.94,1841.0,1053.24,-9.64,31.0,0.52,1687.0,1747.3,1774.95,1724.92,1470.59,0,9507.T
9508.T,JP,JPY,1713.5,1.21,2.54,-5.8,-0.94,15.34,40.6,1986.7,1162.44,-13.75,19.8,0.85,1721.9,1764.2,1807.75,1811.66,1595.86,0,9508.T
9532.T,JP,JPY,5839.0,-0.29,8.34,-8.81,2.02,40.43,66.47,6674.46,3492.85,-12.52,14.1,0.97,5886.2,6049.6,6254.75,6322.97,5060.57,0,9532.T
1719.T,JP,JPY,1897.0,-1.74,0.95,0.8,-4.71,13.63,41.46,2143.93,1340.01,-11.52,28.7,0.84,1936.0,1959.8,1975.8,1969.16,1779.86,0,1719.T
HON,US,USD,213.1699981689453,-0.55,9.37,-5.33,-3.13,3.62,16.0,248.04,183.77,-14.06,34.3,1.21,219.89,226.14,227.37,232.75,210.24,0,HON
6632.T,JP,JPY,1180.0,-1.79,-1.87,2.56,-7.57,3.63,16.01,1419.69,1017.17,-16.88,40.9,1.08,1226.7,1243.6,1221.35,1212.38,1199.84,0,6632.T
GE,US,USD,284.6000061035156,0.8,-11.14,-0.22,-3.4,-6.87,44.19,345.24,197.39,-17.56,48.0,1.19,286.71,297.98,295.01,309.3,296.91,0,GE
8074.T,JP,JPY,5900.0,0.51,12.19,-0.61,2.27,15.64,39.97,6426.58,4215.2,-8.19,33.3,0.68,5924.0,6025.0,6101.0,6031.24,5273.35,0,8074.T
8088.T,JP,JPY,1883.0,-1.31,16.03,-7.83,4.45,18.6,45.28,2071.5,1296.11,-9.1,24.4,0.63,1940.8,1951.0,1989.62,1936.59,1705.86,0,8088.T
8091.T,JP,JPY,2452.0,0.33,1.65,-2.7,-1.97,0.03,32.8,2676.89,1841.54,-8.4,24.5,0.86,2471.6,2497.5,2521.6,2554.23,2429.16,0,8091.T
4523.T,JP,JPY,4735.0,-0.04,0.53,-2.99,5.1,3.08,20.57,5163.0,3551.28,-8.29,27.3,0.71,4817.2,4882.3,4967.45,4907.04,4587.85,0,4523.T
2108.T,JP,JPY,4000.0,-0.99,7.88,-4.08,-0.4,40.46,78.8,4352.98,2154.34,-8.11,25.5,0.54,4013.0,3995.0,4068.75,4103.21,3302.94,0,2108.T
CME,US,USD,285.05999755859375,-0.14,8.23,-4.21,2.75,9.04,11.14,318.84,251.63,-10.59,21.1,0.98,285.62,290.65,295.57,301.95,275.09,0,CME
7856.T,JP,JPY,1687.0,-0.24,-0.53,-2.99,-1.69,1.45,20.05,1855.0,1403.3,-9.06,25.8,1.22,1715.8,1726.3,1739.05,1754.8,1654.91,0,7856.T
4410.T,JP,JPY,907.0,-0.11,0.82,-2.16,-2.87,5.4,13.38,1027.72,739.76,-11.75,39.7,0.86,920.2,926.9,926.55,952.52,879.83,0,4410.T
7914.T,JP,JPY,1503.0,-1.51,-3.77,-5.94,-6.46,1.7,53.14,1717.17,981.47,-12.47,19.9,1.19,1536.4,1558.9,1583.75,1609.51,1493.89,0,7914.T
KMB,US,USD,97.8499984741211,-0.08,-2.31,-1.01,-2.06,-15.58,-22.34,137.72,93.05,-28.95,52.6,0.72,97.53,97.5,97.13,101.01,109.73,0,KMB
KR,US,USD,67.2300033569336,-2.71,7.32,-6.35,6.09,-1.07,-1.99,75.6,58.98,-11.07,27.5,0.59,68.22,67.89,69.81,70.52,67.15,0,KR
KVUE,US,USD,17.489999771118164,0.0,2.14,-0.46,0.29,18.71,-20.71,23.43,13.78,-25.35,53.9,0.38,17.43,17.42,17.34,17.85,17.76,0,KVUE
8037.T,JP,JPY,3185.0,-0.16,5.48,-3.19,-0.36,11.09,74.12,3505.0,1829.22,-9.13,17.9,0.81,3222.0,3294.5,3358.25,3247.47,2932.32,0,8037.T
6544.T,JP,JPY,1601.0,-0.03,-6.3,-2.14,-2.43,-11.64,5.68,2098.13,1514.91,-23.69,48.2,0.75,1625.2,1622.35,1618.53,1628.93,1792.17,0,6544.T
9503.T,JP,JPY,2458.0,0.74,-0.04,-6.54,-1.07,10.28,51.49,2775.51,1527.46,-11.44,32.2,1.24,2451.0,2490.55,2562.95,2581.36,2293.82,0,9503.T
9505.T,JP,JPY,993.7000122070312,0.44,2.19,-9.0,0.33,12.55,33.65,1119.13,663.06,-11.21,18.5,0.96,1005.1,1041.7,1071.38,1059.49,926.72,0,9505.T
9506.T,JP,JPY,1128.5,0.98,-1.93,-5.37,-1.76,6.79,17.51,1300.19,939.45,-13.21,33.6,0.67,1138.2,1155.25,1167.1,1173.15,1110.44,0,9506.T
MMM,US,USD,145.99000549316406,0.79,-9.38,1.39,-8.07,-14.18,8.27,173.83,134.84,-16.02,52.9,1.1,147.3,149.82,147.88,153.25,157.3,0,MMM
7943.T,JP,JPY,3170.0,0.48,-1.37,-3.29,-9.02,16.01,14.49,3651.51,2651.89,-13.19,29.8,0.82,3232.0,3271.0,3305.75,3357.61,3066.37,0,7943.T
7951.T,JP,JPY,1117.5,-6.41,2.9,-0.71,-2.59,14.1,11.08,1215.5,932.4,-8.06,36.7,1.99,1189.9,1192.6,1176.33,1153.15,1062.0,0,7951.T
LEN,US,USD,94.05000305175781,-0.14,-8.87,3.77,-14.12,-25.42,-11.0,140.42,84.43,-33.02,69.4,0.69,94.12,91.69,89.35,98.27,114.45,0,LEN
7952.T,JP,JPY,2786.0,-2.86,4.78,0.61,3.39,9.94,6.65,3135.0,2311.69,-11.13,37.0,0.72,2958.8,3007.4,2981.95,2855.59,2614.45,0,7952.T
4301.T,JP,JPY,1962.0,0.1,3.36,-2.78,-5.33,0.99,23.8,2133.85,1549.47,-8.05,36.4,0.82,1982.8,1996.3,2007.85,2010.2,1904.53,0,4301.T
SYK,US,USD,327.510009765625,-0.65,-5.68,-1.29,-8.01,-14.06,-9.42,400.53,325.22,-18.23,45.3,0.8,330.43,336.82,334.61,349.84,364.78,0,SYK
SW,US,USD,39.959999084472656,-1.38,1.8,-1.19,-7.07,-6.29,-2.69,51.84,32.5,-22.92,49.3,0.93,40.82,41.31,40.79,42.66,41.58,0,SW
4114.T,JP,JPY,2117.5,-0.49,6.74,-8.73,-4.2,19.05,31.72,2490.82,1538.48,-14.99,22.7,0.8,2148.3,2187.85,2227.3,2310.13,1945.06,0,4114.T
417A.T,JP,JPY,1777.5,-1.2,8.48,-0.9,3.81,10.24,-1.34,1936.0,1509.99,-8.19,19.1,0.84,1830.4,1866.7,1885.9,1827.6,1733.19,0,417A.T
SJM,US,USD,96.06999969482422,-0.12,0.42,1.01,-6.43,-4.47,-13.27,116.0,89.53,-17.18,52.9,0.67,95.83,94.38,94.41,101.95,103.26,0,SJM
8020.T,JP,JPY,2148.5,-0.02,20.15,-6.45,4.98,41.64,84.6,2426.48,1163.85,-11.46,37.2,0.7,2163.0,2205.4,2240.2,2245.94,1764.83,0,8020.T
4220.T,JP,JPY,1645.0,-0.9,11.29,-2.89,3.21,34.3,72.16,1823.55,955.51,-9.79,35.1,1.03,1682.8,1729.2,1733.75,1728.37,1407.4,0,4220.T
8001.T,JP,JPY,1940.0,0.49,-1.93,-4.93,-3.88,14.78,40.85,2245.79,1377.2,-13.62,37.5,0.63,1949.4,1971.15,2004.8,2062.79,1826.91,0,8001.T
9743.T,JP,JPY,1439.0,-2.31,-5.96,-6.01,-8.7,7.57,45.53,1626.0,975.46,-11.5,35.1,1.36,1481.0,1497.1,1506.55,1527.12,1422.43,0,9743.T
AOS,US,USD,64.37999725341797,-1.09,-5.3,-1.87,-8.9,-5.78,1.09,80.47,61.8,-20.0,48.9,0.65,64.97,65.04,65.14,69.23,69.52,0,AOS
6463.T,JP,JPY,1232.0,-0.73,-4.26,0.0,-9.16,4.39,23.63,1400.31,886.78,-12.02,28.0,0.6,1257.6,1270.4,1274.75,1272.6,1202.5,0,6463.T
6465.T,JP,JPY,5109.0,0.24,-1.84,-1.35,-1.94,-6.44,-12.28,6030.63,4841.45,-15.28,40.0,0.77,5072.2,5185.4,5212.65,5204.14,5293.85,0,6465.T
6472.T,JP,JPY,336.70001220703125,-2.77,-7.89,1.63,-10.54,0.23,61.99,417.08,202.34,-19.27,55.4,1.53,350.98,349.08,341.07,357.3,336.07,0,6472.T
9622.T,JP,JPY,1488.0,-0.13,-2.04,-3.81,-9.16,8.91,46.8,1706.0,1013.65,-12.78,24.5,1.15,1517.0,1537.7,1544.45,1578.62,1421.6,0,9622.T
9990.T,JP,JPY,743.0,-1.07,-1.34,-7.13,-5.66,-1.71,-7.01,825.87,710.9,-10.03,27.3,0.92,755.0,760.0,769.3,783.54,764.77,-2,9990.T
9757.T,JP,JPY,1111.0,-0.54,-2.88,-2.8,-4.06,-8.62,1.26,1283.56,1089.02,-13.44,22.8,1.02,1130.6,1145.5,1152.8,1137.92,1176.97,-2,9757.T
9511.T,JP,JPY,1013.0,0.3,-7.86,-3.98,-8.76,-1.87,7.68,1187.12,845.53,-14.67,30.2,0.94,1013.6,1028.2,1044.85,1073.68,1029.11,-2,9511.T
9470.T,JP,JPY,971.0,0.52,-9.13,-3.53,-7.69,-5.2,-0.2,1140.57,886.29,-14.87,32.3,1.45,982.8,997.3,1003.35,1016.52,1024.32,-2,9470.T
2181.T,JP,JPY,236.6999969482422,-2.03,-16.15,4.0,-13.85,-6.8,-1.57,292.24,219.5,-19.01,50.0,0.6,240.62,239.39,237.51,235.49,261.37,-2,2181.T
2266.T,JP,JPY,1136.0,-0.35,-4.54,-2.74,-4.38,-4.97,-10.29,1286.92,1118.0,-11.73,21.8,0.71,1150.8,1166.4,1169.2,1173.44,1206.37,-2,2266.T
2212.T,JP,JPY,3172.0,1.18,-4.69,-8.93,-7.87,2.86,2.96,3629.0,2918.62,-12.59,20.3,0.78,3185.4,3229.8,3369.5,3368.32,3270.05,-2,2212.T
2211.T,JP,JPY,2395.0,-0.08,-3.89,-4.16,-6.99,-6.29,0.51,2649.75,2295.79,-9.61,21.7,1.24,2405.2,2420.8,2456.65,2463.42,2521.68,-2,2211.T
2209.T,JP,JPY,2324.0,-0.73,-6.62,-3.45,-5.88,-5.57,-3.45,2593.21,2324.0,-10.38,17.9,1.42,2367.6,2379.0,2404.25,2432.7,2470.01,-2,2209.T
AWK,US,USD,132.4199981689453,-1.89,2.3,-3.7,1.97,-5.9,-5.71,145.54,122.12,-9.01,39.8,0.94,132.76,132.42,134.85,134.94,134.31,-2,AWK
1379.T,JP,JPY,1834.0,-0.49,-6.94,-4.58,-6.57,-0.0,0.84,2053.91,1688.53,-10.71,17.6,0.77,1862.0,1886.1,1910.35,1919.31,1889.61,-2,1379.T
1375.T,JP,JPY,1046.0,-0.29,1.03,-1.51,-0.58,1.42,-9.8,1159.62,998.72,-9.8,34.5,0.89,1054.6,1054.7,1059.0,1066.57,1057.93,-2,1375.T
1301.T,JP,JPY,4640.0,-0.11,-1.88,-7.57,-4.43,-2.58,12.57,5282.17,4000.46,-12.16,19.1,0.94,4711.0,4824.0,4934.0,5001.23,4743.24,-2,1301.T
9143.T,JP,JPY,1462.5,-2.08,2.61,-2.17,-1.33,2.37,2.33,1695.25,1344.61,-13.73,40.0,1.14,1504.1,1514.9,1515.03,1497.53,1503.27,-2,9143.T
9142.T,JP,JPY,3656.0,-0.44,-9.02,-2.86,-7.67,-5.74,3.6,4079.67,3508.48,-10.38,35.1,0.66,3695.6,3712.6,3730.45,3774.94,3853.31,-2,9142.T
9081.T,JP,JPY,3400.0,0.0,-7.67,-2.72,-8.41,-4.6,-4.01,3801.06,3376.19,-10.55,27.4,0.53,3452.0,3498.0,3521.5,3551.31,3584.33,-2,9081.T
2491.T,JP,JPY,466.0,0.22,-29.82,8.37,-30.34,-32.46,-36.98,807.67,415.0,-42.3,59.5,0.68,467.6,469.3,459.5,446.56,640.72,-2,2491.T
9046.T,JP,JPY,2384.0,-0.17,-3.7,-2.13,-5.77,-2.69,-1.61,2606.25,2197.45,-8.53,25.8,0.39,2399.6,2410.1,2440.0,2469.27,2443.71,-2,9046.T
9021.T,JP,JPY,2965.5,-1.0,-3.0,-6.61,-4.9,-6.47,1.53,3465.35,2914.1,-14.42,26.5,1.04,3011.9,3037.35,3099.32,3179.4,3164.06,-2,9021.T
262A.T,JP,JPY,2079.0,-2.03,8.17,4.0,14.42,-10.07,29.71,3051.01,1567.56,-31.86,57.7,0.69,2124.8,2139.5,2056.9,1984.16,2119.72,-2,262A.T
2590.T,JP,JPY,2555.0,-0.27,1.92,-4.31,0.99,2.37,-11.0,2931.95,2393.42,-12.86,34.7,0.79,2615.4,2650.1,2666.8,2657.86,2570.89,-2,2590.T
2792.T,JP,JPY,1440.0,-0.62,-5.57,-1.57,-3.29,-3.98,-8.38,1581.29,1413.12,-8.94,33.6,1.21,1465.6,1471.9,1474.6,1489.54,1496.48,-2,2792.T
2753.T,JP,JPY,1327.0,-1.19,-3.25,-6.62,-4.49,-0.53,-5.93,1555.33,1301.43,-14.68,18.6,0.83,1365.4,1392.5,1411.4,1416.27,1414.36,-2,2753.T
9008.T,JP,JPY,754.5,0.28,-5.93,-3.05,-3.02,0.95,-0.98,832.04,666.69,-9.32,27.1,0.75,765.88,783.74,793.5,793.04,759.75,-2,9008.T
9007.T,JP,JPY,1587.5,0.32,-6.3,-3.17,-5.03,-1.12,3.97,1776.9,1499.23,-10.66,28.8,0.96,1607.8,1639.2,1666.75,1672.46,1654.92,-2,9007.T
9005.T,JP,JPY,1692.0,-0.76,-5.9,-9.64,-3.92,-0.61,-1.7,1982.06,1624.85,-14.63,10.9,1.27,1734.9,1801.1,1849.6,1880.98,1794.6,-2,9005.T
8999.T,JP,JPY,545.0,-0.55,-5.85,-2.5,-8.97,-0.66,3.45,619.53,489.95,-12.03,31.0,0.43,549.0,551.7,558.3,577.54,559.28,-2,8999.T
2922.T,JP,JPY,1865.0,-0.11,-1.97,-5.28,-1.3,-5.66,-8.15,2042.33,1852.77,-8.68,34.4,0.52,1881.0,1889.5,1896.45,1919.69,1939.92,-2,2922.T
2897.T,JP,JPY,2870.5,0.4,0.54,-2.38,-6.12,4.62,-6.45,3277.98,2616.77,-12.43,23.0,0.76,2895.9,2957.6,3013.1,3041.0,2881.83,-2,2897.T
2811.T,JP,JPY,2678.0,-0.07,-0.11,-4.65,-3.36,-2.96,-8.12,2980.64,2585.21,-10.15,24.0,0.94,2712.9,2748.3,2801.43,2811.42,2780.52,-2,2811.T
3050.T,JP,JPY,1499.0,0.13,-6.57,-6.66,-8.21,3.97,14.94,1708.0,1270.15,-12.24,24.7,0.78,1520.8,1534.4,1584.4,1619.08,1523.26,-2,3050.T
3048.T,JP,JPY,1625.0,-1.22,-2.45,-6.82,-7.0,5.0,13.12,1863.0,1436.52,-12.78,17.5,0.67,1666.1,1700.4,1743.33,1743.41,1646.81,-2,3048.T
2933.T,JP,JPY,1030.0,-0.39,-2.62,-1.25,-4.74,-5.17,-5.09,1192.14,1007.68,-13.6,25.0,0.83,1043.4,1050.5,1052.65,1048.31,1077.89,-2,2933.T
3148.T,JP,JPY,3230.0,-0.15,-3.29,-1.52,-3.15,1.99,9.58,3526.98,2928.28,-8.42,31.9,1.16,3258.0,3268.0,3303.25,3295.7,3298.98,-2,3148.T
3199.T,JP,JPY,1425.0,0.0,-1.14,0.71,-2.6,-0.05,-10.56,1646.1,1380.73,-13.43,27.9,1.07,1440.2,1451.7,1458.5,1441.66,1480.57,-2,3199.T
GDDY,US,USD,86.04000091552734,1.5,-27.4,5.27,-18.85,-35.03,-53.09,192.36,79.12,-55.27,56.6,0.91,87.08,84.9,83.15,85.3,121.4,-2,GDDY
6358.T,JP,JPY,2035.0,-1.79,-0.44,-2.26,-6.07,-1.66,7.56,2308.47,1813.85,-11.85,22.5,1.15,2071.4,2093.3,2099.1,2108.4,2045.78,-2,6358.T
6340.T,JP,JPY,3360.0,-1.18,-2.33,-1.9,-6.93,-0.67,15.34,3870.0,2913.05,-13.18,36.5,0.77,3420.0,3473.5,3470.0,3498.1,3436.67,-2,6340.T
3183.T,JP,JPY,1260.0,0.08,-1.59,-9.48,-3.9,-0.84,0.61,1453.61,1195.62,-13.32,22.1,0.43,1274.4,1286.7,1310.5,1360.75,1294.51,-2,3183.T
3387.T,JP,JPY,711.0,-2.34,-7.99,-6.2,-5.05,-6.54,1.35,824.58,680.12,-13.77,25.0,0.88,727.0,732.6,756.45,747.65,761.16,-2,3387.T
3333.T,JP,JPY,1292.0,0.31,1.15,-3.22,0.53,-2.95,-1.49,1409.0,1250.88,-8.3,17.2,0.62,1308.0,1323.6,1349.15,1313.89,1312.26,-2,3333.T
3284.T,JP,JPY,1171.0,-0.09,-8.06,-4.87,-9.78,-8.06,4.84,1364.0,1104.64,-14.15,22.1,1.01,1180.4,1191.1,1206.65,1236.46,1249.44,-2,3284.T
3232.T,JP,JPY,531.0,0.38,-0.1,-5.52,-5.35,1.78,7.7,597.37,460.09,-11.11,15.2,0.67,536.0,541.9,549.2,560.81,532.35,-2,3232.T
8410.T,JP,JPY,264.29998779296875,-1.01,-10.57,-2.94,-9.21,-6.05,7.91,304.84,243.29,-13.3,32.4,0.85,267.68,268.16,270.19,275.21,278.47,-2,8410.T
3405.T,JP,JPY,1621.5,0.0,1.38,-0.61,-3.34,-0.97,0.77,1880.79,1490.96,-13.79,39.4,1.4,1647.0,1668.9,1675.03,1706.88,1686.99,-2,3405.T
3626.T,JP,JPY,3603.0,0.08,-29.61,7.62,-23.97,-25.5,-9.78,5279.08,2891.19,-31.75,55.9,0.69,3636.6,3576.5,3515.4,3335.72,4469.29,-2,3626.T
3662.T,JP,JPY,990.0,-1.59,-19.04,4.87,-21.33,-10.5,-0.51,1300.16,905.0,-23.86,51.8,0.68,1013.6,1008.2,990.55,989.12,1118.25,-2,3662.T
8273.T,JP,JPY,957.0,-1.44,-2.9,-7.71,-7.38,-0.41,-8.22,1119.56,930.43,-14.52,17.6,1.0,993.0,1021.8,1040.1,1028.51,1021.58,-2,8273.T
8255.T,JP,JPY,1134.0,-0.18,-0.63,-8.18,-4.67,2.11,5.37,1288.31,1035.24,-11.98,8.3,0.84,1151.2,1171.7,1207.75,1229.25,1150.12,-2,8255.T
3834.T,JP,JPY,630.0,-0.47,-8.27,-3.15,-9.82,-9.69,-6.26,701.52,630.0,-10.19,30.0,1.22,639.8,643.3,646.65,658.2,674.01,-2,3834.T
3788.T,JP,JPY,1938.0,-2.66,-16.79,-1.82,-16.79,-8.63,-9.71,2414.08,1844.0,-19.72,41.0,1.54,2019.8,2043.2,2027.9,2009.82,2149.81,-2,3788.T
6727.T,JP,JPY,746.0,-0.53,-4.27,0.4,-5.46,-6.62,48.04,865.53,503.92,-13.81,39.2,0.84,767.8,773.1,772.95,784.01,763.34,-2,6727.T
MCD,US,USD,299.3599853515625,-1.05,-0.73,-3.1,-3.81,-1.35,-3.3,339.17,280.68,-11.74,37.3,1.07,302.15,304.3,305.98,317.16,307.11,-2,MCD
8163.T,JP,JPY,1169.0,-0.68,-2.72,-8.96,-4.68,-0.58,-2.88,1298.88,1124.24,-10.0,18.4,0.82,1187.4,1200.4,1220.35,1238.14,1229.4,-2,8163.T
8160.T,JP,JPY,2333.0,-0.38,-7.39,-7.82,-7.57,-3.66,4.29,2638.36,2237.02,-11.57,8.8,0.73,2372.8,2403.5,2474.4,2511.9,2469.53,-2,8160.T
8153.T,JP,JPY,3910.0,-0.64,-7.24,-8.75,-8.65,-1.29,3.22,4375.0,3594.27,-10.63,19.3,0.82,4003.0,4108.5,4205.75,4229.18,4071.23,-2,8153.T
8133.T,JP,JPY,1887.0,0.64,-0.49,-4.65,-6.23,0.24,26.2,2073.52,1488.49,-9.0,21.1,0.98,1901.4,1953.7,1987.15,1972.24,1899.62,-2,8133.T
8130.T,JP,JPY,2980.0,-0.63,-1.92,-3.17,-5.12,0.49,7.98,3272.59,2699.87,-8.94,31.6,0.99,3013.8,3034.9,3053.2,3113.04,3009.74,-2,8130.T
8125.T,JP,JPY,1801.0,-0.39,-3.55,-6.73,-7.29,5.02,8.21,2048.0,1551.94,-12.06,18.8,0.6,1822.4,1835.2,1880.25,1935.95,1806.07,-2,8125.T
TECH,US,USD,54.185001373291016,3.8,-9.04,2.82,-19.77,-17.75,8.48,71.28,46.47,-23.99,51.0,0.98,57.04,57.65,55.61,55.24,58.0,-2,TECH
CRL,US,USD,169.8000030517578,1.23,-16.12,2.83,-23.63,-11.09,48.09,226.77,114.66,-25.12,51.7,0.73,178.2,179.0,174.71,168.88,175.73,-2,CRL
7984.T,JP,JPY,859.4000244140625,0.2,-2.12,0.83,-7.03,2.95,22.63,962.8,695.58,-10.74,38.9,0.76,864.3,877.59,881.44,874.1,888.41,-2,7984.T
4218.T,JP,JPY,1824.0,-0.98,-6.77,-3.29,-5.01,-3.29,-8.65,1998.61,1824.0,-8.74,16.8,1.41,1855.8,1871.1,1883.05,1892.99,1916.05,-2,4218.T
4206.T,JP,JPY,3493.0,0.17,1.46,-3.99,-1.08,-1.46,10.64,3930.22,3142.71,-11.12,29.0,0.76,3527.0,3566.0,3622.4,3677.04,3564.35,-2,4206.T
7893.T,JP,JPY,1061.0,-1.12,-7.44,-4.07,-6.56,-2.6,-9.56,1192.59,1026.13,-11.03,20.5,1.11,1084.8,1098.8,1113.5,1126.63,1112.53,-2,7893.T
7860.T,JP,JPY,1177.0,-1.01,-4.33,-1.34,-2.46,-1.98,-4.57,1279.53,1135.21,-8.01,31.5,1.04,1188.2,1197.7,1199.75,1188.22,1198.21,-2,7860.T
4481.T,JP,JPY,3225.0,-1.23,0.62,0.0,-0.62,-5.61,14.49,3711.06,2816.96,-13.1,37.2,0.79,3320.0,3339.5,3316.25,3265.12,3331.87,-2,4481.T
4452.T,JP,JPY,5901.0,-1.58,-5.66,-4.0,-3.96,-6.24,-0.06,6869.58,5878.04,-14.1,39.9,1.24,5994.4,6024.2,6081.85,6254.7,6382.02,-2,4452.T
4540.T,JP,JPY,3703.0,0.41,-8.43,-2.48,-9.77,4.95,-10.31,4183.42,3206.61,-11.48,23.5,0.84,3709.0,3734.6,3772.0,3837.71,3719.82,-2,4540.T
7733.T,JP,JPY,1528.5,-0.55,-23.37,1.9,-17.99,-17.68,-13.29,2074.51,1284.8,-26.32,44.4,0.71,1553.7,1567.2,1559.05,1482.69,1759.15,-2,7733.T
4681.T,JP,JPY,1746.5,0.14,-9.65,-7.0,-8.21,-6.29,22.46,2026.16,1422.76,-13.8,37.9,0.76,1766.8,1799.75,1804.78,1840.19,1853.7,-2,4681.T
4668.T,JP,JPY,676.0,-0.59,-3.98,-5.59,-4.65,-4.25,-1.82,755.96,676.0,-10.58,20.3,1.36,687.2,695.0,704.4,706.66,711.39,-2,4668.T
4665.T,JP,JPY,3940.0,-0.51,-6.69,-7.6,-9.5,6.7,6.35,4353.63,3542.3,-9.5,23.3,0.75,4018.0,4066.5,4139.85,4181.93,4004.13,-2,4665.T
7630.T,JP,JPY,858.0,-0.12,-5.41,-7.84,-4.78,-6.63,-10.6,993.28,858.0,-13.62,23.7,0.77,874.2,875.2,893.5,902.35,920.07,-2,7630.T
4732.T,JP,JPY,1675.5,0.21,-0.73,-0.35,-2.27,0.44,22.97,1872.87,1351.86,-10.54,39.6,0.67,1692.9,1720.25,1720.83,1747.51,1700.69,-2,4732.T
